,window_start,ticker,symbol,contract_month,contract_year,transactions,open,high,low,close,session_end_date,settlement_price,dollar_volume,volume,timeframe
184,2026-01-21 02:35:00,MNQH6,MNQ,H,2026.0,1143,25169.75,25179.0,25168.0,25174.0,2026-01-21,,52639811,2091,5min
185,2026-01-21 02:40:00,MNQH6,MNQ,H,2026.0,1122,25174.0,25191.5,25172.0,25187.5,2026-01-21,,54472422,2163,5min
186,2026-01-21 02:55:00,MNQH6,MNQ,H,2026.0,487,25185.75,25189.75,25178.5,25180.0,2026-01-21,,22817529,906,5min
187,2026-01-21 03:00:00,MNQH6,MNQ,H,2026.0,1168,25179.75,25202.75,25178.5,25201.25,2026-01-21,,55877182,2218,5min
188,2026-01-21 04:15:00,MNQH6,MNQ,H,2026.0,1271,25197.25,25203.5,25182.5,25201.75,2026-01-21,,65529686,2601,5min
189,2026-01-21 12:00:00,MNQH6,MNQ,H,2026.0,5080,25047.5,25060.75,25026.0,25053.5,2026-01-21,,228978736,9143,5min
190,2026-01-21 12:45:00,MNQH6,MNQ,H,2026.0,2693,25053.75,25060.25,25032.25,25057.75,2026-01-21,,132458981,5289,5min
191,2026-01-21 13:40:00,MNQH6,MNQ,H,2026.0,3591,25060.0,25070.5,25040.0,25048.75,2026-01-21,,181588326,7247,5min
192,2026-01-21 13:45:00,MNQH6,MNQ,H,2026.0,2958,25049.25,25071.75,25046.25,25068.25,2026-01-21,,144364534,5761,5min
193,2026-01-21 13:50:00,MNQH6,MNQ,H,2026.0,5721,25068.0,25108.75,25062.0,25106.0,2026-01-21,,284218855,11331,5min
194,2026-01-21 14:00:00,MNQH6,MNQ,H,2026.0,12656,25084.0,25158.0,25072.25,25120.75,2026-01-21,,596348714,23757,5min
195,2026-01-21 14:10:00,MNQH6,MNQ,H,2026.0,19056,25128.25,25213.0,25108.5,25197.0,2026-01-21,,899574364,35728,5min
196,2026-01-21 14:40:00,MNQH6,MNQ,H,2026.0,26795,25186.25,25206.25,25128.5,25201.5,2026-01-21,,1141835586,45374,5min
197,2026-01-21 17:15:00,MNQH6,MNQ,H,2026.0,18196,25154.75,25213.75,25142.75,25191.75,2026-01-21,,934257648,37108,5min
198,2026-01-21 18:00:00,MNQH6,MNQ,H,2026.0,15244,25245.5,25251.75,25151.25,25161.5,2026-01-21,,732088266,29063,5min
199,2026-01-21 18:05:00,MNQH6,MNQ,H,2026.0,11352,25161.0,25195.75,25161.0,25189.5,2026-01-21,,576807347,22907,5min
200,2026-01-21 18:20:00,MNQH6,MNQ,H,2026.0,10398,25212.5,25219.5,25184.0,25191.25,2026-01-21,,511293752,20287,5min
201,2026-01-21 18:25:00,MNQH6,MNQ,H,2026.0,9575,25191.0,25242.25,25187.0,25235.25,2026-01-21,,447013087,17729,5min
202,2026-01-21 18:45:00,MNQH6,MNQ,H,2026.0,10188,25218.25,25273.0,25203.5,25270.75,2026-01-21,,514110697,20369,5min
203,2026-01-21 19:05:00,MNQH6,MNQ,H,2026.0,8786,25261.5,25265.5,25232.75,25245.0,2026-01-21,,410582299,16262,5min
204,2026-01-21 19:15:00,MNQH6,MNQ,H,2026.0,4872,25242.75,25263.0,25233.25,25252.75,2026-01-21,,253096330,10025,5min
205,2026-01-21 19:20:00,MNQH6,MNQ,H,2026.0,6135,25253.25,25278.0,25238.0,25273.5,2026-01-21,,284829325,11277,5min
206,2026-01-21 19:25:00,MNQH6,MNQ,H,2026.0,26453,25273.5,25457.25,25247.5,25429.75,2026-01-21,,1304786337,51428,5min
207,2026-01-21 19:30:00,MNQH6,MNQ,H,2026.0,22204,25429.75,25485.75,25420.75,25470.25,2026-01-21,,1059830143,41636,5min
208,2026-01-21 20:50:00,MNQH6,MNQ,H,2026.0,11558,25485.0,25485.25,25445.75,25471.25,2026-01-21,,554043779,21757,5min
209,2026-01-21 20:55:00,MNQH6,MNQ,H,2026.0,11253,25471.0,25486.75,25456.5,25471.5,2026-01-21,,532718984,20915,5min
210,2026-01-21 21:00:00,MNQH6,MNQ,H,2026.0,5760,25471.25,25501.0,25466.25,25496.0,2026-01-21,,273552681,10732,5min
211,2026-01-21 21:05:00,MNQH6,MNQ,H,2026.0,2360,25496.0,25513.5,25490.0,25504.75,2026-01-21,,108868754,4269,5min
212,2026-01-21 21:10:00,MNQH6,MNQ,H,2026.0,2328,25504.75,25528.0,25497.5,25523.75,2026-01-21,,108396605,4249,5min
213,2026-01-21 21:50:00,MNQH6,MNQ,H,2026.0,655,25507.75,25508.75,25499.5,25506.25,2026-01-21,,40348166,1582,5min
214,2026-01-21 21:55:00,MNQH6,MNQ,H,2026.0,521,25506.0,25510.5,25500.0,25509.0,2026-01-21,,30248264,1186,5min
215,2026-01-21 23:35:00,MNQH6,MNQ,H,2026.0,1038,25532.0,25535.0,25523.0,25530.25,2026-01-22,,46463940,1820,5min
216,2026-01-21 23:40:00,MNQH6,MNQ,H,2026.0,903,25530.5,25548.5,25526.75,25540.25,2026-01-22,,40171165,1573,5min
217,2026-01-21 23:45:00,MNQH6,MNQ,H,2026.0,735,25540.0,25549.0,25536.25,25541.75,2026-01-22,,31265891,1224,5min
218,2026-01-22 00:00:00,MNQH6,MNQ,H,2026.0,1312,25553.25,25557.75,25537.75,25548.5,2026-01-22,,60981609,2387,5min
219,2026-01-22 00:05:00,MNQH6,MNQ,H,2026.0,1215,25549.0,25567.0,25544.5,25562.25,2026-01-22,,57757985,2260,5min
220,2026-01-22 00:35:00,MNQH6,MNQ,H,2026.0,1589,25570.75,25570.75,25546.25,25554.0,2026-01-22,,79023614,3092,5min
221,2026-01-22 06:25:00,MNQH6,MNQ,H,2026.0,1180,25494.5,25495.0,25483.25,25489.75,2026-01-22,,60715683,2382,5min
222,2026-01-22 06:30:00,MNQH6,MNQ,H,2026.0,1495,25490.25,25511.5,25486.75,25503.25,2026-01-22,,72272039,2834,5min
223,2026-01-22 07:10:00,MNQH6,MNQ,H,2026.0,1137,25509.25,25517.0,25498.25,25516.75,2026-01-22,,57569403,2257,5min
224,2026-01-22 07:15:00,MNQH6,MNQ,H,2026.0,780,25516.0,25516.5,25505.75,25507.75,2026-01-22,,37883879,1485,5min
225,2026-01-22 07:20:00,MNQH6,MNQ,H,2026.0,638,25507.5,25519.5,25507.5,25517.75,2026-01-22,,29417461,1153,5min
226,2026-01-22 07:25:00,MNQH6,MNQ,H,2026.0,972,25517.25,25536.0,25517.25,25535.25,2026-01-22,,49034632,1921,5min
227,2026-01-22 07:30:00,MNQH6,MNQ,H,2026.0,1250,25535.0,25553.75,25533.5,25551.0,2026-01-22,,63683263,2493,5min
228,2026-01-22 07:35:00,MNQH6,MNQ,H,2026.0,661,25551.0,25551.25,25543.75,25547.75,2026-01-22,,31909082,1249,5min
229,2026-01-22 07:40:00,MNQH6,MNQ,H,2026.0,3184,25547.75,25593.75,25546.0,25587.75,2026-01-22,,165066092,6454,5min
230,2026-01-22 07:45:00,MNQH6,MNQ,H,2026.0,1697,25588.0,25589.25,25563.25,25576.25,2026-01-22,,83938766,3282,5min
231,2026-01-22 07:50:00,MNQH6,MNQ,H,2026.0,703,25575.5,25576.25,25564.0,25571.75,2026-01-22,,33138982,1296,5min
232,2026-01-22 07:55:00,MNQH6,MNQ,H,2026.0,941,25571.75,25590.5,25568.25,25588.0,2026-01-22,,44096002,1724,5min
233,2026-01-22 08:00:00,MNQH6,MNQ,H,2026.0,2414,25587.5,25613.0,25582.5,25611.0,2026-01-22,,123158626,4811,5min
234,2026-01-22 08:05:00,MNQH6,MNQ,H,2026.0,2240,25611.5,25623.5,25607.25,25616.75,2026-01-22,,114224179,4459,5min
235,2026-01-22 08:10:00,MNQH6,MNQ,H,2026.0,1466,25617.0,25626.25,25609.5,25619.75,2026-01-22,,80978203,3161,5min
236,2026-01-22 08:15:00,MNQH6,MNQ,H,2026.0,2082,25620.0,25643.75,25615.75,25626.0,2026-01-22,,106364724,4150,5min
237,2026-01-22 08:20:00,MNQH6,MNQ,H,2026.0,1376,25626.0,25643.5,25620.25,25641.0,2026-01-22,,71893865,2805,5min
238,2026-01-22 08:25:00,MNQH6,MNQ,H,2026.0,2958,25641.5,25669.0,25637.0,25652.0,2026-01-22,,156674126,6107,5min
239,2026-01-22 08:30:00,MNQH6,MNQ,H,2026.0,1651,25651.25,25655.25,25640.25,25654.5,2026-01-22,,81455167,3176,5min
240,2026-01-22 08:35:00,MNQH6,MNQ,H,2026.0,1543,25654.25,25667.5,25649.0,25667.0,2026-01-22,,78669718,3066,5min
241,2026-01-22 08:45:00,MNQH6,MNQ,H,2026.0,1341,25666.25,25677.0,25656.25,25673.5,2026-01-22,,68172653,2656,5min
242,2026-01-22 15:05:00,MNQH6,MNQ,H,2026.0,16595,25560.5,25569.5,25534.75,25548.5,2026-01-22,,724933507,28370,5min
243,2026-01-22 15:15:00,MNQH6,MNQ,H,2026.0,18261,25553.75,25591.0,25537.5,25563.75,2026-01-22,,846061142,33096,5min
244,2026-01-22 15:25:00,MNQH6,MNQ,H,2026.0,15236,25549.25,25601.75,25541.5,25592.5,2026-01-22,,719179961,28119,5min
245,2026-01-22 15:30:00,MNQH6,MNQ,H,2026.0,15602,25592.75,25623.25,25571.5,25623.0,2026-01-22,,773132218,30205,5min
246,2026-01-22 23:00:00,MNQH6,MNQ,H,2026.0,3456,25609.75,25617.75,25577.25,25590.5,2026-01-23,,139926460,5467,5min
247,2026-01-22 23:10:00,MNQH6,MNQ,H,2026.0,1627,25599.5,25602.0,25582.25,25591.25,2026-01-23,,74165001,2898,5min
248,2026-01-22 23:20:00,MNQH6,MNQ,H,2026.0,1114,25591.5,25618.0,25589.5,25617.75,2026-01-23,,55049992,2150,5min
249,2026-01-23 00:00:00,MNQH6,MNQ,H,2026.0,1512,25617.25,25623.0,25597.0,25609.75,2026-01-23,,67298966,2628,5min
250,2026-01-23 00:05:00,MNQH6,MNQ,H,2026.0,1052,25610.5,25625.5,25603.75,25622.75,2026-01-23,,48052130,1876,5min
251,2026-01-23 00:15:00,MNQH6,MNQ,H,2026.0,859,25626.75,25632.5,25618.75,25631.75,2026-01-23,,39978091,1560,5min
252,2026-01-23 00:30:00,MNQH6,MNQ,H,2026.0,640,25626.5,25633.5,25622.0,25632.25,2026-01-23,,32444652,1266,5min
253,2026-01-23 00:35:00,MNQH6,MNQ,H,2026.0,832,25633.5,25642.75,25633.0,25638.25,2026-01-23,,38816996,1514,5min
254,2026-01-23 00:40:00,MNQH6,MNQ,H,2026.0,704,25638.0,25647.5,25638.0,25645.25,2026-01-23,,32696563,1275,5min
255,2026-01-23 00:45:00,MNQH6,MNQ,H,2026.0,549,25645.75,25648.25,25639.5,25640.25,2026-01-23,,25413218,991,5min
256,2026-01-23 00:50:00,MNQH6,MNQ,H,2026.0,509,25640.5,25650.0,25640.25,25645.75,2026-01-23,,23620355,921,5min
257,2026-01-23 00:55:00,MNQH6,MNQ,H,2026.0,505,25646.25,25654.5,25642.75,25654.0,2026-01-23,,24802202,967,5min
258,2026-01-23 01:00:00,MNQH6,MNQ,H,2026.0,1744,25653.75,25676.0,25648.5,25673.25,2026-01-23,,90360264,3521,5min
259,2026-01-23 01:25:00,MNQH6,MNQ,H,2026.0,1553,25675.25,25677.25,25658.25,25665.5,2026-01-23,,94657286,3688,5min
260,2026-01-23 01:30:00,MNQH6,MNQ,H,2026.0,1409,25665.0,25680.0,25661.0,25678.5,2026-01-23,,71751739,2795,5min
261,2026-01-23 02:50:00,MNQH6,MNQ,H,2026.0,583,25669.5,25671.5,25664.75,25670.75,2026-01-23,,31828426,1240,5min
262,2026-01-23 02:55:00,MNQH6,MNQ,H,2026.0,269,25671.0,25671.25,25667.0,25668.75,2026-01-23,,13502018,526,5min
263,2026-01-23 03:00:00,MNQH6,MNQ,H,2026.0,875,25669.0,25683.25,25668.25,25682.5,2026-01-23,,47092606,1834,5min
264,2026-01-23 09:45:00,MNQH6,MNQ,H,2026.0,1948,25552.75,25562.75,25540.0,25556.25,2026-01-23,,97965158,3834,5min
265,2026-01-23 09:50:00,MNQH6,MNQ,H,2026.0,2251,25556.25,25568.25,25545.0,25561.75,2026-01-23,,110723086,4332,5min
266,2026-01-23 10:15:00,MNQH6,MNQ,H,2026.0,907,25553.0,25569.75,25550.0,25563.5,2026-01-23,,46546267,1821,5min
267,2026-01-23 10:35:00,MNQH6,MNQ,H,2026.0,735,25556.5,25565.5,25550.25,25556.0,2026-01-23,,41018950,1605,5min
268,2026-01-23 10:45:00,MNQH6,MNQ,H,2026.0,606,25555.25,25565.0,25553.75,25556.0,2026-01-23,,31643653,1238,5min
269,2026-01-23 10:50:00,MNQH6,MNQ,H,2026.0,682,25556.0,25566.5,25555.25,25564.25,2026-01-23,,35172394,1376,5min
270,2026-01-23 14:00:00,MNQH6,MNQ,H,2026.0,3622,25570.75,25579.25,25556.75,25568.5,2026-01-23,,168793447,6602,5min
271,2026-01-23 14:10:00,MNQH6,MNQ,H,2026.0,2901,25578.75,25581.5,25559.0,25569.75,2026-01-23,,138995640,5436,5min
272,2026-01-23 14:15:00,MNQH6,MNQ,H,2026.0,2479,25569.5,25583.75,25562.25,25583.75,2026-01-23,,120580874,4715,5min
273,2026-01-23 14:35:00,MNQH6,MNQ,H,2026.0,24316,25592.5,25623.0,25562.5,25577.25,2026-01-23,,1132829539,44272,5min
274,2026-01-23 14:40:00,MNQH6,MNQ,H,2026.0,19373,25577.25,25640.0,25564.25,25615.75,2026-01-23,,878469324,34304,5min
275,2026-01-23 14:45:00,MNQH6,MNQ,H,2026.0,15969,25616.0,25636.25,25579.5,25592.5,2026-01-23,,684657375,26741,5min
276,2026-01-23 14:50:00,MNQH6,MNQ,H,2026.0,14311,25592.5,25632.0,25589.0,25623.25,2026-01-23,,646735004,25248,5min
277,2026-01-23 14:55:00,MNQH6,MNQ,H,2026.0,15625,25623.25,25674.0,25618.5,25667.5,2026-01-23,,745011213,29053,5min
278,2026-01-23 15:00:00,MNQH6,MNQ,H,2026.0,20046,25673.25,25719.5,25662.5,25711.5,2026-01-23,,931763373,36268,5min
279,2026-01-23 15:20:00,MNQH6,MNQ,H,2026.0,20441,25682.5,25757.0,25671.5,25746.75,2026-01-23,,1058612369,41146,5min
280,2026-01-25 23:00:00,MNQH6,MNQ,H,2026.0,7996,25590.25,25590.5,25399.5,25461.25,2026-01-26,,340158140,13360,5min
281,2026-01-25 23:05:00,MNQH6,MNQ,H,2026.0,3083,25459.5,25484.25,25454.0,25464.0,2026-01-26,,126957245,4985,5min
282,2026-01-25 23:10:00,MNQH6,MNQ,H,2026.0,3272,25464.25,25501.25,25462.0,25499.0,2026-01-26,,135834132,5329,5min
283,2026-01-25 23:15:00,MNQH6,MNQ,H,2026.0,3096,25499.0,25521.25,25487.25,25513.5,2026-01-26,,126919257,4976,5min
284,2026-01-25 23:40:00,MNQH6,MNQ,H,2026.0,3028,25505.0,25524.5,25493.0,25497.5,2026-01-26,,149070430,5844,5min
285,2026-01-25 23:45:00,MNQH6,MNQ,H,2026.0,3309,25498.0,25541.0,25494.25,25538.75,2026-01-26,,145146236,5686,5min
286,2026-01-25 23:50:00,MNQH6,MNQ,H,2026.0,2934,25539.0,25556.75,25520.75,25530.5,2026-01-26,,128578539,5035,5min
287,2026-01-25 23:55:00,MNQH6,MNQ,H,2026.0,3169,25530.25,25571.5,25529.75,25559.5,2026-01-26,,142698629,5584,5min
288,2026-01-26 00:00:00,MNQH6,MNQ,H,2026.0,3877,25559.25,25582.25,25543.25,25571.0,2026-01-26,,168591270,6594,5min
289,2026-01-26 00:50:00,MNQH6,MNQ,H,2026.0,1191,25569.25,25577.75,25562.5,25577.5,2026-01-26,,53750940,2102,5min
290,2026-01-26 00:55:00,MNQH6,MNQ,H,2026.0,2462,25577.5,25594.25,25566.75,25582.0,2026-01-26,,110181668,4307,5min
291,2026-01-26 01:00:00,MNQH6,MNQ,H,2026.0,4509,25582.25,25640.0,25570.0,25636.5,2026-01-26,,207684418,8111,5min
292,2026-01-26 02:45:00,MNQH6,MNQ,H,2026.0,2902,25619.25,25620.0,25598.0,25612.75,2026-01-26,,137775558,5380,5min
293,2026-01-26 02:50:00,MNQH6,MNQ,H,2026.0,1695,25612.0,25619.0,25599.5,25608.0,2026-01-26,,78109962,3050,5min
294,2026-01-26 03:50:00,MNQH6,MNQ,H,2026.0,1509,25632.75,25643.0,25600.0,25630.75,2026-01-26,,89360668,3487,5min
295,2026-01-26 04:40:00,MNQH6,MNQ,H,2026.0,750,25637.0,25637.0,25622.75,25628.75,2026-01-26,,36445810,1422,5min
296,2026-01-26 09:50:00,MNQH6,MNQ,H,2026.0,2503,25598.5,25601.25,25582.25,25598.75,2026-01-26,,119030975,4651,5min
297,2026-01-26 09:55:00,MNQH6,MNQ,H,2026.0,1885,25598.25,25621.5,25597.0,25618.5,2026-01-26,,95762251,3739,5min
298,2026-01-26 10:00:00,MNQH6,MNQ,H,2026.0,1349,25617.75,25629.0,25614.0,25626.5,2026-01-26,,64515548,2518,5min
299,2026-01-26 10:05:00,MNQH6,MNQ,H,2026.0,1153,25626.5,25636.5,25616.25,25618.75,2026-01-26,,56147315,2191,5min
300,2026-01-26 10:10:00,MNQH6,MNQ,H,2026.0,1000,25618.0,25639.5,25616.5,25638.0,2026-01-26,,46568001,1817,5min
301,2026-01-26 10:20:00,MNQH6,MNQ,H,2026.0,1179,25637.5,25645.75,25626.0,25640.25,2026-01-26,,57163836,2230,5min
302,2026-01-26 10:25:00,MNQH6,MNQ,H,2026.0,1181,25640.75,25656.75,25634.25,25651.5,2026-01-26,,60194643,2347,5min
303,2026-01-26 11:10:00,MNQH6,MNQ,H,2026.0,630,25649.75,25652.0,25641.75,25650.75,2026-01-26,,27775116,1083,5min
304,2026-01-26 11:25:00,MNQH6,MNQ,H,2026.0,502,25651.75,25652.75,25644.0,25648.75,2026-01-26,,25597983,998,5min
305,2026-01-26 11:30:00,MNQH6,MNQ,H,2026.0,743,25649.75,25662.0,25647.0,25655.5,2026-01-26,,35353783,1378,5min
306,2026-01-26 11:45:00,MNQH6,MNQ,H,2026.0,447,25653.75,25657.25,25647.25,25651.25,2026-01-26,,21547933,840,5min
307,2026-01-26 11:50:00,MNQH6,MNQ,H,2026.0,727,25651.25,25665.75,25650.5,25659.25,2026-01-26,,36104461,1407,5min
308,2026-01-26 13:40:00,MNQH6,MNQ,H,2026.0,2403,25672.5,25677.0,25658.0,25674.25,2026-01-26,,117375809,4573,5min
309,2026-01-26 13:45:00,MNQH6,MNQ,H,2026.0,2441,25674.5,25699.75,25672.0,25698.25,2026-01-26,,128547318,5004,5min
310,2026-01-26 13:50:00,MNQH6,MNQ,H,2026.0,2188,25698.5,25713.0,25696.25,25706.75,2026-01-26,,121044859,4709,5min
311,2026-01-26 13:55:00,MNQH6,MNQ,H,2026.0,1928,25707.0,25722.75,25702.5,25716.5,2026-01-26,,113063991,4397,5min
312,2026-01-26 14:30:00,MNQH6,MNQ,H,2026.0,29122,25748.5,25776.0,25704.25,25770.25,2026-01-26,,1349196299,52403,5min
313,2026-01-26 14:35:00,MNQH6,MNQ,H,2026.0,17244,25770.0,25798.0,25767.5,25792.5,2026-01-26,,806800313,31290,5min
314,2026-01-26 14:40:00,MNQH6,MNQ,H,2026.0,20952,25792.75,25827.25,25768.0,25816.5,2026-01-26,,1028519013,39860,5min
315,2026-01-26 14:45:00,MNQH6,MNQ,H,2026.0,14415,25816.5,25835.0,25800.75,25805.75,2026-01-26,,702793901,27218,5min
316,2026-01-26 15:10:00,MNQH6,MNQ,H,2026.0,15206,25823.25,25843.25,25803.0,25839.25,2026-01-26,,763599383,29572,5min
317,2026-01-26 15:15:00,MNQH6,MNQ,H,2026.0,13422,25838.75,25873.75,25829.0,25871.0,2026-01-26,,685038145,26499,5min
318,2026-01-26 15:40:00,MNQH6,MNQ,H,2026.0,11253,25863.5,25867.0,25833.0,25839.75,2026-01-26,,573478246,22187,5min
319,2026-01-26 15:45:00,MNQH6,MNQ,H,2026.0,8617,25839.5,25874.0,25839.25,25871.5,2026-01-26,,416713682,16113,5min
320,2026-01-26 21:00:00,MNQH6,MNQ,H,2026.0,5301,25845.0,25848.75,25833.75,25842.75,2026-01-26,,297180807,11500,5min
321,2026-01-26 21:05:00,MNQH6,MNQ,H,2026.0,2394,25842.5,25853.75,25839.75,25849.25,2026-01-26,,137197041,5308,5min
322,2026-01-26 23:00:00,MNQH6,MNQ,H,2026.0,1783,25857.25,25863.0,25839.75,25844.5,2026-01-27,,82635303,3197,5min
323,2026-01-26 23:05:00,MNQH6,MNQ,H,2026.0,1219,25844.5,25864.75,25841.5,25859.0,2026-01-27,,59617727,2306,5min
324,2026-01-26 23:10:00,MNQH6,MNQ,H,2026.0,906,25858.75,25869.0,25858.75,25867.75,2026-01-27,,40867246,1580,5min
325,2026-01-26 23:15:00,MNQH6,MNQ,H,2026.0,1756,25867.75,25888.75,25865.5,25880.0,2026-01-27,,88762836,3430,5min
326,2026-01-26 23:35:00,MNQH6,MNQ,H,2026.0,430,25873.75,25876.5,25870.5,25875.25,2026-01-27,,21604648,835,5min
327,2026-01-27 00:05:00,MNQH6,MNQ,H,2026.0,607,25877.0,25882.0,25874.75,25880.5,2026-01-27,,29113522,1125,5min
328,2026-01-27 00:10:00,MNQH6,MNQ,H,2026.0,719,25881.0,25890.25,25880.5,25884.75,2026-01-27,,43774598,1691,5min
329,2026-01-27 00:15:00,MNQH6,MNQ,H,2026.0,626,25885.75,25895.75,25884.25,25894.75,2026-01-27,,29644684,1145,5min
330,2026-01-27 00:30:00,MNQH6,MNQ,H,2026.0,756,25890.75,25897.25,25885.25,25895.75,2026-01-27,,36791327,1421,5min
331,2026-01-27 00:45:00,MNQH6,MNQ,H,2026.0,445,25897.0,25901.5,25893.25,25897.5,2026-01-27,,23048517,890,5min
332,2026-01-27 00:50:00,MNQH6,MNQ,H,2026.0,409,25897.75,25899.5,25894.0,25898.0,2026-01-27,,20381313,787,5min
333,2026-01-27 01:00:00,MNQH6,MNQ,H,2026.0,872,25898.5,25906.25,25895.5,25905.75,2026-01-27,,36441052,1407,5min
334,2026-01-27 01:05:00,MNQH6,MNQ,H,2026.0,738,25905.5,25906.25,25900.75,25905.75,2026-01-27,,31680650,1223,5min
335,2026-01-27 01:15:00,MNQH6,MNQ,H,2026.0,680,25909.25,25914.0,25904.5,25910.5,2026-01-27,,33010320,1274,5min
336,2026-01-27 01:20:00,MNQH6,MNQ,H,2026.0,481,25910.5,25911.5,25905.0,25907.75,2026-01-27,,23006340,888,5min
337,2026-01-27 01:25:00,MNQH6,MNQ,H,2026.0,547,25908.5,25916.0,25907.5,25912.25,2026-01-27,,25626806,989,5min
338,2026-01-27 01:30:00,MNQH6,MNQ,H,2026.0,698,25911.75,25918.25,25910.0,25916.5,2026-01-27,,33041443,1275,5min
339,2026-01-27 01:35:00,MNQH6,MNQ,H,2026.0,550,25916.0,25919.0,25913.0,25913.25,2026-01-27,,24024234,927,5min
340,2026-01-27 01:40:00,MNQH6,MNQ,H,2026.0,638,25913.0,25919.5,25913.0,25918.25,2026-01-27,,33043450,1275,5min
341,2026-01-27 01:45:00,MNQH6,MNQ,H,2026.0,822,25918.0,25925.0,25915.25,25922.0,2026-01-27,,42768338,1650,5min
342,2026-01-27 01:55:00,MNQH6,MNQ,H,2026.0,543,25923.75,25925.0,25917.75,25922.25,2026-01-27,,28513848,1100,5min
343,2026-01-27 02:00:00,MNQH6,MNQ,H,2026.0,1091,25922.25,25934.0,25921.5,25933.25,2026-01-27,,58470766,2255,5min
344,2026-01-27 02:05:00,MNQH6,MNQ,H,2026.0,1574,25933.75,25947.5,25933.5,25945.5,2026-01-27,,82361449,3175,5min
345,2026-01-27 02:30:00,MNQH6,MNQ,H,2026.0,958,25948.75,25951.25,25943.5,25950.25,2026-01-27,,51427204,1982,5min
346,2026-01-27 02:35:00,MNQH6,MNQ,H,2026.0,1233,25950.25,25961.75,25945.0,25961.0,2026-01-27,,62738101,2417,5min
347,2026-01-27 02:45:00,MNQH6,MNQ,H,2026.0,513,25961.5,25961.75,25955.5,25959.5,2026-01-27,,22999673,886,5min
348,2026-01-27 02:50:00,MNQH6,MNQ,H,2026.0,502,25959.75,25965.25,25957.5,25958.5,2026-01-27,,24559431,946,5min
349,2026-01-27 02:55:00,MNQH6,MNQ,H,2026.0,1299,25958.75,25975.0,25958.5,25970.75,2026-01-27,,77856371,2998,5min
350,2026-01-27 03:30:00,MNQH6,MNQ,H,2026.0,666,25966.0,25968.5,25962.0,25965.0,2026-01-27,,34845617,1342,5min
351,2026-01-27 03:45:00,MNQH6,MNQ,H,2026.0,653,25971.25,25971.25,25963.0,25970.5,2026-01-27,,38301481,1475,5min
352,2026-01-27 03:50:00,MNQH6,MNQ,H,2026.0,373,25970.0,25971.75,25966.5,25971.75,2026-01-27,,16074909,619,5min
353,2026-01-27 08:40:00,MNQH6,MNQ,H,2026.0,1032,25968.25,25984.25,25967.0,25978.25,2026-01-27,,54187562,2086,5min
354,2026-01-27 14:35:00,MNQH6,MNQ,H,2026.0,23170,25962.5,25972.0,25917.25,25928.75,2026-01-27,,1149337397,44311,5min
355,2026-01-27 14:40:00,MNQH6,MNQ,H,2026.0,24233,25929.5,25983.75,25928.5,25959.0,2026-01-27,,1186591217,45713,5min
356,2026-01-27 14:45:00,MNQH6,MNQ,H,2026.0,15268,25959.25,25990.5,25958.75,25981.25,2026-01-27,,733405586,28236,5min
357,2026-01-27 14:50:00,MNQH6,MNQ,H,2026.0,20719,25981.5,26038.5,25980.0,26037.5,2026-01-27,,1051029090,40408,5min
358,2026-01-27 15:05:00,MNQH6,MNQ,H,2026.0,18179,26056.75,26071.75,26022.0,26066.25,2026-01-27,,914395832,35112,5min
359,2026-01-27 18:00:00,MNQH6,MNQ,H,2026.0,7430,26062.25,26064.0,26036.75,26053.25,2026-01-27,,411470593,15795,5min
360,2026-01-27 18:05:00,MNQH6,MNQ,H,2026.0,4517,26052.75,26061.0,26044.5,26057.75,2026-01-27,,224413482,8614,5min
361,2026-01-27 18:10:00,MNQH6,MNQ,H,2026.0,4843,26057.5,26071.75,26049.5,26068.25,2026-01-27,,256521324,9843,5min
362,2026-01-27 21:00:00,MNQH6,MNQ,H,2026.0,6540,26075.75,26090.0,26061.0,26078.25,2026-01-27,,381635330,14636,5min
363,2026-01-27 21:05:00,MNQH6,MNQ,H,2026.0,2433,26078.25,26087.75,26072.75,26077.0,2026-01-27,,124193205,4762,5min
364,2026-01-27 21:10:00,MNQH6,MNQ,H,2026.0,1514,26077.25,26082.75,26074.0,26079.0,2026-01-27,,80294702,3079,5min
365,2026-01-27 21:15:00,MNQH6,MNQ,H,2026.0,2258,26079.25,26106.0,26079.25,26103.5,2026-01-27,,119794551,4591,5min
366,2026-01-27 21:25:00,MNQH6,MNQ,H,2026.0,957,26088.75,26097.25,26083.5,26095.25,2026-01-27,,51058540,1957,5min
367,2026-01-27 21:30:00,MNQH6,MNQ,H,2026.0,778,26095.75,26099.0,26093.5,26096.75,2026-01-27,,41466497,1589,5min
368,2026-01-27 21:35:00,MNQH6,MNQ,H,2026.0,1056,26097.25,26108.0,26096.5,26105.75,2026-01-27,,55911143,2142,5min
369,2026-01-27 21:40:00,MNQH6,MNQ,H,2026.0,1196,26105.5,26114.25,26105.25,26113.25,2026-01-27,,64415059,2467,5min
370,2026-01-27 21:55:00,MNQH6,MNQ,H,2026.0,440,26110.25,26111.75,26107.75,26109.5,2026-01-27,,27937364,1070,5min
371,2026-01-27 23:00:00,MNQH6,MNQ,H,2026.0,3356,26112.0,26147.0,26109.5,26138.25,2026-01-28,,152071642,5819,5min
372,2026-01-27 23:20:00,MNQH6,MNQ,H,2026.0,617,26133.75,26135.0,26128.5,26133.75,2026-01-28,,30260682,1158,5min
